Transaction ID,Class of Business,Sub-Class of Business,Transaction Type,Amount,Currency,Customer Name,Date,Age,Income,Number of Claims,Account Balance,Default,customer_id,income_balance_ratio,Amount_converted,inactive_days
1173,Fire Domestic,Sub-Class I,Inward Reinsurance,2500.0,KES,Donald Martinez,2023-08-24,38,45666,9,10632.09377198996,0,Donald Martinez1173,4.29510884491126,2500.0,386
1174,Fire Domestic,Sub-Class G,Outward Reinsurance,2206.4,USD,Bobby Stewart,2023-05-08,68,63794,5,7823.242194782073,0,Bobby Stewart1174,8.154419665359352,286832.0,494
1175,Aviation,Sub-Class F,Direct,5000.0,USD,Susan Bryant,2024-05-17,38,147104,9,8328.506590266152,0,Susan Bryant1175,17.6627104037987,650000.0,119
1176,Fire Domestic,Sub-Class G,Outward Reinsurance,-1500.0,USD,Jenny Luna,2023-07-19,60,22076,8,6952.67365299992,0,Jenny Luna1176,3.175181390899127,-195000.0,422
1177,Fire Domestic,Sub-Class A,Direct,3000.0,,Devin White,2024-06-26,70,84854,6,11843.5143560889,0,Devin White1177,7.164596373066876,3000.0,79
1178,Miscellaneous,Sub-Class A,Inward Reinsurance,3000.0,,Dawn Beck,2024-05-16,23,148544,3,9298.63406017505,0,Dawn Beck1178,15.974819423876069,3000.0,120
1179,Fire Domestic,Sub-Class H,Direct,1700.0,,Michelle Mcclain,2024-10-11,26,72342,2,19674.87693635932,0,Michelle Mcclain1179,3.676871791066273,1700.0,-28
1180,Fire Domestic,Sub-Class B,Outward Reinsurance,2500.0,,Brady Orr,2024-05-06,18,57555,9,15646.58552605797,0,Brady Orr1180,3.6784383343028653,2500.0,130
1181,Engineering,Sub-Class I,Outward Reinsurance,2500.0,USD,Wendy Harrington,2023-01-21,29,75208,3,1617.459442775164,0,Wendy Harrington1181,46.49761101333181,325000.0,601
1182,Miscellaneous,Sub-Class G,Inward Reinsurance,5000.0,,Thomas Bridges,2023-08-22,31,52406,2,13143.91304762434,0,Thomas Bridges1182,3.987092718136322,5000.0,388
1183,Miscellaneous,Sub-Class F,Direct,-1500.0,,Dillon Page,2024-12-14,23,81572,2,357.5087346183627,0,Dillon Page1183,228.1678518626331,-1500.0,-92
1184,Miscellaneous,Sub-Class A,Inward Reinsurance,2500.0,,Stephanie Carrillo,2024-10-04,18,60262,8,14558.66020203478,0,Stephanie Carrillo1184,4.139254516811755,2500.0,-21
1185,Miscellaneous,Sub-Class A,Inward Reinsurance,5000.0,,Gregory Graves,2024-02-20,39,111320,3,-1311.059000566446,0,Gregory Graves1185,-84.90845946056123,5000.0,206
1186,Miscellaneous,Sub-Class B,Outward Reinsurance,2200.0,KES,Brian Wood,2023-05-28,51,138265,8,6838.845838680953,0,Brian Wood1186,20.21759274320299,2200.0,474
1187,Miscellaneous,Sub-Class F,Direct,1700.0,USD,Sara Wong,2023-01-29,73,106661,9,14765.15495765187,0,Sara Wong1187,7.223832076663996,221000.0,593
1188,Aviation,Sub-Class F,Direct,2200.0,USD,Justin Bryant,2023-12-27,28,43216,4,2002.817557664134,0,Justin Bryant1188,21.577601931152625,286000.0,261
1189,Fire Domestic,Sub-Class B,Direct,1700.0,,Devon Hanson IV,2023-11-04,20,88117,6,15927.97812829158,0,Devon Hanson IV1189,5.532215030072455,1700.0,314
1190,Miscellaneous,Sub-Class A,Direct,2187.7862595419847,KES,Jesus Johnston,2023-06-11,59,101136,4,11103.7677258493,0,Jesus Johnston1190,9.10825969139807,2187.7862595419847,460
1191,Fire Domestic,Sub-Class E,Inward Reinsurance,5000.0,USD,Michael Stanley,2023-03-02,23,50284,0,4938.058227680396,0,Michael Stanley1191,10.182949994014228,650000.0,561
1192,Fire Domestic,Sub-Class E,Inward Reinsurance,5000.0,USD,Edward Duran,2023-05-05,23,40171,1,5585.417732656797,0,Edward Duran1192,7.1921209697760595,650000.0,497
1193,Aviation,Sub-Class B,Outward Reinsurance,4000.0,,Kimberly Jones,2024-03-31,37,110627,4,18149.78834799638,0,Kimberly Jones1193,6.095222593172141,4000.0,166
1194,Miscellaneous,Sub-Class F,Inward Reinsurance,2650.769230769231,,Mary Snyder,2023-03-12,38,34333,5,444.7750003094816,0,Mary Snyder1194,77.19183851635219,2650.769230769231,551
1195,Engineering,Sub-Class I,Inward Reinsurance,5000.0,USD,Samantha Harris,2024-04-10,19,50535,6,12334.06537936776,0,Samantha Harris1195,4.097189243421248,650000.0,156
1196,Aviation,Sub-Class B,Outward Reinsurance,2500.0,USD,Taylor Baker,2023-08-31,43,109023,1,12682.35514353839,0,Taylor Baker1196,8.596431716828777,325000.0,379
1197,Engineering,Sub-Class B,Outward Reinsurance,1700.0,KES,Ariana Weber,2024-05-04,48,95940,9,18061.24232959092,0,Ariana Weber1197,5.311926956586768,1700.0,132
1198,Fire Domestic,Sub-Class C,Outward Reinsurance,2200.0,USD,Katrina Avila,2023-08-09,43,129470,8,12829.10671893352,0,Katrina Avila1198,10.091895159693768,286000.0,401
1199,Fire Domestic,Sub-Class G,Inward Reinsurance,1700.0,USD,Stephen Whitney,2024-04-17,73,53700,5,9611.685451459374,0,Stephen Whitney1199,5.586949372323306,221000.0,149
1200,Aviation,Sub-Class F,Inward Reinsurance,3000.0,,Danielle Castillo,2024-06-16,49,103583,1,17563.06347540732,0,Danielle Castillo1200,5.897775188539407,3000.0,89
1201,Aviation,Sub-Class H,Outward Reinsurance,4000.0,USD,Steven Chapman,2024-05-08,27,61516,1,15728.30074120995,0,Steven Chapman1201,3.9111663117440925,520000.0,128
1202,Engineering,Sub-Class H,Outward Reinsurance,5000.0,,Tony Hopkins,2023-03-23,40,35577,2,12919.41137085566,0,Tony Hopkins1202,2.7537632310599394,5000.0,540
1203,Miscellaneous,Sub-Class F,Outward Reinsurance,-1500.0,USD,Gloria Willis,2024-06-05,23,109834,0,-4185.540440195638,0,Gloria Willis1203,-26.241294659397962,-195000.0,100
1204,Engineering,Sub-Class C,Inward Reinsurance,1500.0,USD,Rebecca Edwards,2023-01-12,40,144551,8,4338.010456009035,0,Rebecca Edwards1204,33.32195748854574,195000.0,610
1205,Aviation,Sub-Class C,Inward Reinsurance,4000.0,USD,Tyler Moss,2023-09-20,45,35015,9,10797.24180504636,0,Tyler Moss1205,3.2429578435147084,520000.0,359
1206,Engineering,Sub-Class A,Direct,5000.0,KES,Joshua Sandoval,2024-10-18,66,111104,3,8056.263108919125,0,Joshua Sandoval1206,13.791009367233334,5000.0,-35
1207,Aviation,Sub-Class G,Inward Reinsurance,2200.0,,Christopher Howe,2024-03-24,47,134412,4,2982.958162446096,0,Christopher Howe1207,45.059968219527086,2200.0,173
1208,Engineering,Sub-Class E,Inward Reinsurance,5000.0,KES,Derrick Mejia,2023-07-11,31,111740,6,-1389.402112255587,0,Derrick Mejia1208,-80.42308199647022,5000.0,430
1209,Aviation,Sub-Class D,Inward Reinsurance,1500.0,USD,Nicole Anderson,2023-04-24,54,117284,0,8824.91456722304,0,Nicole Anderson1209,13.290100329765126,195000.0,508
1210,Aviation,Sub-Class D,Outward Reinsurance,2200.0,KES,Matthew Bailey,2023-01-26,72,111803,2,2147.939396555325,0,Matthew Bailey1210,52.05128234963228,2200.0,596
1211,Aviation,Sub-Class D,Inward Reinsurance,1700.0,,Stephanie Smith,2024-05-13,49,41236,2,825.0122452249088,0,Stephanie Smith1211,49.98228843107479,1700.0,123
1212,Miscellaneous,Sub-Class F,Outward Reinsurance,2200.0,USD,Caitlin Garza,2024-05-22,66,118151,1,4973.955676373338,0,Caitlin Garza1212,23.753931013343383,286000.0,114
1213,Engineering,Sub-Class H,Direct,4000.0,KES,Candice Dixon,2024-06-28,51,86640,7,14637.28583035672,0,Candice Dixon1213,5.919130158701596,4000.0,77
1214,Engineering,Sub-Class H,Direct,1700.0,KES,Sarah Owens,2023-03-03,58,103190,4,7196.337559157804,0,Sarah Owens1214,14.339238418392988,1700.0,560
1215,Engineering,Sub-Class E,Outward Reinsurance,5000.0,,Shawn Kim,2023-08-17,61,145782,0,412.3052624667489,0,Shawn Kim1215,353.577829998609,5000.0,393
1216,Aviation,Sub-Class F,Outward Reinsurance,1695.8333333333333,KES,Manuel Gay,2024-08-29,68,149516,1,-2077.42144299879,1,Manuel Gay1216,-71.97191523361352,1695.8333333333333,15
1217,Engineering,Sub-Class D,Outward Reinsurance,5000.0,,Marco Howell,2023-02-04,39,65704,0,7474.681594369998,0,Marco Howell1217,8.790207204209057,5000.0,587
1218,Engineering,Sub-Class I,Inward Reinsurance,1500.0,USD,Kaitlin Vargas,2024-12-05,48,62369,5,14859.15996055586,0,Kaitlin Vargas1218,4.197343602569769,195000.0,-83
1219,Aviation,Sub-Class H,Direct,2258.695652173913,USD,Susan Kelly,2024-03-31,24,23646,8,11320.45059134851,0,Susan Kelly1219,2.0887861140501873,293630.4347826087,166
1220,Fire Domestic,Sub-Class A,Outward Reinsurance,5000.0,KES,Angelica Green,2024-08-10,58,107007,6,803.7220035812406,0,Angelica Green1220,133.13931872363338,5000.0,34
1221,Aviation,Sub-Class B,Inward Reinsurance,-1500.0,USD,Sharon Moore,2024-05-16,38,45906,4,5917.664642237307,0,Sharon Moore1221,7.7574520989827835,-195000.0,120
1222,Engineering,Sub-Class I,Direct,4000.0,USD,Angel Wise,2024-08-17,33,106643,2,16380.75908360172,0,Angel Wise1222,6.5102599614420225,520000.0,27
1223,Aviation,Sub-Class H,Inward Reinsurance,-1500.0,KES,Mitchell Lynch,2023-01-25,37,67728,7,-558.6023036790275,1,Mitchell Lynch1223,-121.24547205397216,-1500.0,597
1224,Fire Domestic,Sub-Class C,Direct,1700.0,USD,Alyssa Morris,2024-07-22,60,34878,9,8302.014267072425,0,Alyssa Morris1224,4.201149128149978,221000.0,53
1225,Aviation,Sub-Class H,Inward Reinsurance,3000.0,KES,Lisa Smith,2023-02-01,61,136742,3,3905.787719021038,0,Lisa Smith1225,35.01009523228097,3000.0,590
1226,Engineering,Sub-Class A,Direct,5000.0,,Jaime Singh,2023-01-12,64,148925,8,-1895.506129262016,0,Jaime Singh1226,-78.5674061935012,5000.0,610
1227,Fire Domestic,Sub-Class D,Direct,2500.0,,Cameron Hensley,2023-11-15,67,29145,4,-3752.401977227544,0,Cameron Hensley1227,-7.767025008747526,2500.0,303
1228,Miscellaneous,Sub-Class C,Inward Reinsurance,2500.0,,Christopher King,2024-08-26,36,108578,5,8896.78461614488,0,Christopher King1228,12.204184397469273,2500.0,18
1229,Engineering,Sub-Class F,Outward Reinsurance,2200.0,KES,Maria Gardner,2023-01-01,65,38226,4,-4481.278156490527,0,Maria Gardner1229,-8.53015560853655,2200.0,621
1230,Fire Domestic,Sub-Class G,Direct,-1500.0,KES,Scott Williams,2024-03-10,49,22802,9,-2413.847082676627,0,Scott Williams1230,-9.446331610499408,-1500.0,187
1231,Fire Domestic,Sub-Class D,Outward Reinsurance,4000.0,USD,John Ray,2023-05-16,32,44119,6,3689.107029043531,0,John Ray1231,11.959262675943199,520000.0,486
1232,Miscellaneous,Sub-Class G,Inward Reinsurance,5000.0,USD,Amanda Smith,2023-07-15,22,83560,6,-3911.995366105932,0,Amanda Smith1232,-21.35994350197226,650000.0,426
1233,Aviation,Sub-Class I,Outward Reinsurance,1500.0,USD,Logan Alexander,2023-05-13,28,77353,0,5011.130661297122,1,Logan Alexander1233,15.436236895083736,195000.0,489
1234,Aviation,Sub-Class B,Outward Reinsurance,2200.0,USD,Russell Williams,2023-03-27,32,148572,1,-1740.874395577725,0,Russell Williams1234,-85.34331964294014,286000.0,536
1235,Engineering,Sub-Class C,Outward Reinsurance,1700.0,USD,Julie Mendez,2024-04-20,46,134669,6,3746.827267503848,0,Julie Mendez1235,35.942142614361046,221000.0,146
1236,Miscellaneous,Sub-Class E,Outward Reinsurance,2424.626865671642,KES,Willie Gordon,2023-11-20,67,112721,7,14778.9921772517,0,Willie Gordon1236,7.627110065969437,2424.626865671642,298
1237,Aviation,Sub-Class C,Outward Reinsurance,1700.0,KES,Jeffery Zimmerman,2023-06-29,62,143001,3,10659.10861191645,0,Jeffery Zimmerman1237,13.415849786925962,1700.0,442
1238,Miscellaneous,Sub-Class H,Direct,5000.0,,Jennifer Boyd,2024-05-30,21,82126,5,6135.026944687728,1,Jennifer Boyd1238,13.38641227502876,5000.0,106
1239,Aviation,Sub-Class H,Direct,3000.0,,Juan Thompson,2024-09-29,66,91641,9,-2704.16730362099,0,Juan Thompson1239,-33.88880557696596,3000.0,-16
1240,Fire Domestic,Sub-Class H,Direct,2231.060606060606,,Amber Thomas,2023-06-24,53,71712,2,10478.74148286833,0,Amber Thomas1240,6.84356991889167,2231.060606060606,447
1241,Aviation,Sub-Class I,Inward Reinsurance,-1500.0,,Kelly Cooley,2023-01-21,65,72189,6,-907.2586872737415,0,Kelly Cooley1241,-79.56826538296774,-1500.0,601
1242,Miscellaneous,Sub-Class D,Outward Reinsurance,5000.0,KES,Heather Cortez,2023-04-15,40,77784,2,-3085.341403459628,0,Heather Cortez1242,-25.21082429088072,5000.0,517
1243,Fire Domestic,Sub-Class E,Direct,3000.0,KES,Dennis Gross,2024-07-31,32,88285,6,11599.9004364902,0,Dennis Gross1243,7.610841186384573,3000.0,44
1244,Fire Domestic,Sub-Class E,Inward Reinsurance,-1500.0,KES,Taylor Skinner,2024-03-18,63,135278,7,17801.49744552519,0,Taylor Skinner1244,7.599248344919724,-1500.0,179
1245,Fire Domestic,Sub-Class H,Direct,3000.0,USD,Joseph Fisher,2023-02-18,61,136056,2,6514.835919263058,0,Joseph Fisher1245,20.884025581935195,390000.0,573
1246,Miscellaneous,Sub-Class G,Direct,-1500.0,USD,April Perkins,2024-06-11,20,62949,1,-3975.102234797149,0,April Perkins1246,-15.83581912660224,-195000.0,94
1247,Engineering,Sub-Class I,Outward Reinsurance,4000.0,,Sarah Perez,2023-05-25,49,54129,5,17007.44293546352,0,Sarah Perez1247,3.1826653898177413,4000.0,477
1248,Engineering,Sub-Class H,Inward Reinsurance,2500.0,USD,John Washington,2023-12-06,27,44512,3,-3325.655846910648,1,John Washington1248,-13.384427628417777,325000.0,282
1249,Engineering,Sub-Class B,Outward Reinsurance,1700.0,KES,Vanessa Hill,2023-12-20,57,122077,7,16687.83106753968,1,Vanessa Hill1249,7.315330524735355,1700.0,268
1250,Miscellaneous,Sub-Class D,Outward Reinsurance,4000.0,,William Lowe,2023-03-16,55,99031,1,4795.484330573276,0,William Lowe1250,20.650885952985973,4000.0,547
1251,Fire Domestic,Sub-Class F,Direct,2231.060606060606,,Kristi Farrell,2024-07-31,39,83554,3,4134.863465577242,0,Kristi Farrell1251,20.207196850775713,2231.060606060606,44
1252,Engineering,Sub-Class B,Outward Reinsurance,2200.0,USD,Latoya Little,2024-09-28,31,22064,1,8569.934486411295,0,Latoya Little1252,2.574582108531312,286000.0,-15
1253,Miscellaneous,Sub-Class G,Inward Reinsurance,2500.0,,Lisa Schmitt,2023-11-15,34,115614,1,18927.12043610547,0,Lisa Schmitt1253,6.108377679018418,2500.0,303
1254,Engineering,Sub-Class C,Outward Reinsurance,4000.0,USD,Nicholas Butler,2023-03-28,38,71567,1,17468.51362714946,1,Nicholas Butler1254,4.096914112301518,520000.0,535
1255,Aviation,Sub-Class C,Outward Reinsurance,5000.0,USD,Samantha Frank,2024-07-06,68,137639,0,6758.25220761918,0,Samantha Frank1255,20.366064445601378,650000.0,69
1256,Engineering,Sub-Class B,Outward Reinsurance,3000.0,,Paul Nelson,2024-11-28,65,50011,3,12395.58077559546,0,Paul Nelson1256,4.034583042568054,3000.0,-76
1257,Engineering,Sub-Class H,Direct,2157.48031496063,USD,Jeffery May,2023-02-11,32,91152,1,9510.73130858531,0,Jeffery May1257,9.58412103575225,280472.4409448819,580
1258,Fire Domestic,Sub-Class F,Inward Reinsurance,5000.0,USD,Elizabeth Pollard,2023-04-03,32,93511,8,12336.53947657919,0,Elizabeth Pollard1258,7.580002494016235,650000.0,529
1259,Miscellaneous,Sub-Class A,Direct,2500.0,USD,Pamela Anderson,2024-11-27,18,30960,8,15733.18650155242,0,Pamela Anderson1259,1.9678149748587246,325000.0,-75
1260,Fire Domestic,Sub-Class A,Direct,3000.0,USD,Erin Dickson DDS,2024-12-27,41,113528,6,-4137.654278285153,0,Erin Dickson DDS1260,-27.437768446679303,390000.0,-105
1261,Fire Domestic,Sub-Class G,Direct,2231.060606060606,,Zachary Knight,2024-05-21,72,141789,5,3143.996348197438,0,Zachary Knight1261,45.09833482513189,2231.060606060606,115
1262,Fire Domestic,Sub-Class H,Direct,2200.0,KES,Alexa Long,2024-06-12,72,78920,2,18983.22770584668,0,Alexa Long1262,4.157354124540859,2200.0,93
1263,Fire Domestic,Sub-Class E,Direct,2500.0,KES,William Allen,2023-09-22,29,41387,6,18733.4077131231,0,William Allen1263,2.209261690867254,2500.0,357
1264,Fire Domestic,Sub-Class E,Inward Reinsurance,2418.348623853211,USD,Heidi Chambers,2024-09-17,27,35324,0,-4719.477750563437,0,Heidi Chambers1264,-7.4847264606306965,314385.3211009174,-4
1265,Engineering,Sub-Class D,Outward Reinsurance,4000.0,USD,Jonathan Pierce,2023-10-19,63,83960,8,36.00324805915625,0,Jonathan Pierce1265,2332.0118191016245,520000.0,330
1266,Fire Domestic,Sub-Class F,Direct,2231.060606060606,USD,Elizabeth Davis,2024-04-08,59,142994,3,19844.25105860907,0,Elizabeth Davis1266,7.205814902143391,290037.8787878788,158
1267,Fire Domestic,Sub-Class F,Direct,2500.0,KES,Allen Perry,2024-07-13,59,91779,5,7320.626897487147,0,Allen Perry1267,12.537041060172557,2500.0,62
1268,Miscellaneous,Sub-Class C,Inward Reinsurance,4000.0,USD,Brandon Peterson,2023-04-07,69,52628,5,9321.650099171315,0,Brandon Peterson1268,5.6457815343957805,520000.0,525
1269,Aviation,Sub-Class I,Inward Reinsurance,5000.0,,Susan Tanner,2023-04-05,48,141269,2,-839.495361938687,0,Susan Tanner1269,-168.27847586168994,5000.0,527
1270,Engineering,Sub-Class G,Outward Reinsurance,2500.0,,Ms. Christine Fisher,2023-11-22,28,95096,3,17358.39021896324,0,Ms. Christine Fisher1270,5.478388191556612,2500.0,296
1271,Engineering,Sub-Class A,Inward Reinsurance,1500.0,,Jon Santos,2023-03-15,71,67452,9,781.6074912278218,1,Jon Santos1271,86.2990705143321,1500.0,548
1272,Engineering,Sub-Class G,Outward Reinsurance,2200.0,KES,Katherine Williams,2023-12-02,33,61098,2,-258.8092495115861,0,Katherine Williams1272,-236.07347927209548,2200.0,286
1273,Fire Domestic,Sub-Class E,Direct,1500.0,USD,Kayla Miller,2023-03-09,26,90459,5,703.0600830082049,1,Kayla Miller1273,128.66467914513123,195000.0,554
1274,Fire Domestic,Sub-Class E,Direct,1700.0,USD,James Blackburn,2023-03-18,64,59235,0,17990.54256602522,0,James Blackburn1274,3.292563288884023,221000.0,545
1275,Fire Domestic,Sub-Class B,Outward Reinsurance,3000.0,USD,Jennifer Herman,2023-07-27,31,106861,7,12571.16767942123,0,Jennifer Herman1275,8.50048322678326,390000.0,414
1276,Miscellaneous,Sub-Class D,Inward Reinsurance,-1500.0,KES,Jacob Jackson,2023-08-09,36,47949,7,14214.90986225688,0,Jacob Jackson1276,3.3731483677791827,-1500.0,401
1277,Aviation,Sub-Class F,Outward Reinsurance,2200.0,KES,Joyce Stone,2023-09-19,48,42821,8,4425.908954606319,0,Joyce Stone1277,9.675074756211043,2200.0,360
1278,Fire Domestic,Sub-Class G,Inward Reinsurance,1500.0,KES,Andrew Baldwin,2024-02-14,26,91612,5,17729.42537326404,0,Andrew Baldwin1278,5.167228946864281,1500.0,212
1279,Aviation,Sub-Class E,Direct,-1500.0,KES,Joseph Williamson,2023-11-27,53,42032,0,14735.19880848474,0,Joseph Williamson1279,2.852489508034148,-1500.0,291
1280,Miscellaneous,Sub-Class I,Inward Reinsurance,2200.0,,Mr. Carlos Garcia Jr.,2023-12-10,70,93537,2,13764.93406268303,0,Mr. Carlos Garcia Jr.1280,6.795310429679455,2200.0,278
1281,Engineering,Sub-Class C,Outward Reinsurance,-1500.0,KES,Gary Castro,2023-03-15,56,35303,0,19273.50709182379,0,Gary Castro1281,1.8316853197400822,-1500.0,548
1282,Fire Domestic,Sub-Class A,Outward Reinsurance,4000.0,KES,Mary Watkins,2024-09-28,71,136003,4,4154.920769833716,1,Mary Watkins1282,32.732994811220664,4000.0,-15
1283,Aviation,Sub-Class D,Direct,1500.0,KES,Manuel Bennett,2024-11-30,43,101993,2,10274.34116989703,0,Manuel Bennett1283,9.926962548102944,1500.0,-78
1284,Aviation,Sub-Class I,Inward Reinsurance,2763.6363636363635,USD,Richard Daniels,2023-09-11,25,146726,1,17748.2424744304,1,Richard Daniels1284,8.267072089610322,359272.72727272724,368
1285,Fire Domestic,Sub-Class D,Inward Reinsurance,4000.0,USD,Carrie Combs,2023-11-28,41,126979,2,14772.22357964881,0,Carrie Combs1285,8.595794621937259,520000.0,290
1286,Engineering,Sub-Class B,Inward Reinsurance,2200.0,USD,Bobby Tran Jr.,2024-02-02,25,32303,8,9084.473955640375,0,Bobby Tran Jr.1286,3.5558470592503255,286000.0,224
1287,Engineering,Sub-Class E,Direct,2200.0,,Michael Winters,2023-12-11,36,70701,7,-3094.657880495029,0,Michael Winters1287,-22.846144139426002,2200.0,277
1288,Engineering,Sub-Class C,Inward Reinsurance,2500.0,,Kristi Watts,2024-08-06,64,70511,2,11318.08598889183,1,Kristi Watts1288,6.229940298139035,2500.0,38
1289,Miscellaneous,Sub-Class I,Outward Reinsurance,1500.0,KES,Meredith Powell,2024-10-29,65,100664,1,8163.888921696303,0,Meredith Powell1289,12.330398045039043,1500.0,-46
1290,Aviation,Sub-Class D,Inward Reinsurance,1700.0,USD,Bradley Morris,2024-03-30,47,38280,4,-395.4884628843402,0,Bradley Morris1290,-96.79169834897284,221000.0,167
1291,Aviation,Sub-Class F,Direct,1700.0,,Jacob Murray,2023-04-25,39,59427,0,17056.32808356493,0,Jacob Murray1291,3.4841614038406328,1700.0,507
1292,Aviation,Sub-Class B,Inward Reinsurance,2200.0,USD,Carl Morris,2023-11-09,72,117180,3,3581.214872468581,0,Carl Morris1292,32.72073979722591,286000.0,309
1293,Miscellaneous,Sub-Class F,Inward Reinsurance,1700.0,,Jonathan Jefferson,2023-08-16,26,123550,7,4686.997337932424,0,Jonathan Jefferson1293,26.360160053878257,1700.0,394
1294,Aviation,Sub-Class C,Outward Reinsurance,3000.0,,Mrs. Monique Combs,2023-09-02,61,26967,0,11810.03871991026,0,Mrs. Monique Combs1294,2.283396408729548,3000.0,377
1295,Miscellaneous,Sub-Class I,Inward Reinsurance,2500.0,KES,Catherine Elliott,2024-06-09,65,26661,4,7219.968551031025,0,Catherine Elliott1295,3.692675364381298,2500.0,96
1296,Engineering,Sub-Class B,Outward Reinsurance,2200.0,KES,Hannah Wright,2024-06-11,21,97952,3,-2767.973093021265,0,Hannah Wright1296,-35.387627230539515,2200.0,94
1297,Fire Domestic,Sub-Class I,Outward Reinsurance,1700.0,,Brooke Reed,2024-03-02,54,86046,5,4686.040433880869,1,Brooke Reed1297,18.362197512824,1700.0,195
1298,Aviation,Sub-Class E,Direct,1500.0,KES,Cory Barker,2023-02-11,25,126918,6,-2638.347051544172,0,Cory Barker1298,-48.10511942533012,1500.0,580
1299,Aviation,Sub-Class H,Outward Reinsurance,2490.4411764705883,,Mary Wilson,2024-04-09,18,55200,8,-231.2399219154695,0,Mary Wilson1299,-238.71310603615643,2490.4411764705883,157
